"export-world data (NetLogo 6.1.1)"
"Pac-Man Level Editor.nlogo"
"04/08/2020 14:50:38:577 +0200"

"RANDOM STATE"
"0 0 -1727483681 301 0.0 false -1256341840 -931563388 -1983499474 1924041546 388877344 -1025410178 1186396868 727636086 -1378396411 -1440628534 1325867242 -1836504825 -545149771 214849652 2095923179 1643912239 -1512318293 -2009338121 555881325 2091328060 -265647038 -255804803 -1978453010 -1647652528 -573912887 1338844419 1554890280 2070879478 1624901766 -1631829763 -1099128424 1388933562 2087568754 1732386893 41427696 -555849059 -1075546803 -692358669 -1980077399 1937195677 1890528166 369307603 430757233 398470238 -275393209 -1305851570 2028917585 1137241554 -2146533114 1283865696 -2636522 1584295352 -1960836725 2071390835 585009136 -1562143012 -115486955 -667726322 -1401872225 2054266 -421880769 469095866 1802954868 548796904 -1933834844 -179331835 1295890059 1151193992 -543679797 1677232100 673394519 686859321 -308643185 -1890166875 42624704 239485542 1047377214 -2134679438 956415970 539811403 -599621655 1424454166 -905021339 -1403934838 -178842769 1317276811 1189044730 -1575703026 -167815368 1783291966 1533580545 1216851149 -113964045 1757409409 -909943104 1208325258 -1843659568 -1274757755 -80150549 -1746208110 238151448 -321301946 1818606377 -919683112 1480258012 -1725448415 -1600264098 1857640428 -848678483 -1749624945 911999499 482760367 -879045642 -102435082 -671801613 1660493257 -1521976930 -1970029617 -739221200 -1610030902 -1596430120 -603273896 254586644 1730630984 191053395 -217295151 1122157650 161292901 1421037029 -264339025 -920978700 -1730986532 684649684 -233466735 -1654875689 -488532834 -594590013 -1907787289 -900458204 2052491768 -243998849 945646307 1031973054 -1029787717 1246267234 769536754 -2089174002 81892843 1637595699 1997045497 -1012425857 1065950438 -599108136 1048192821 1947901466 1293937453 147338436 1960485893 1306865700 -473356455 1832178106 1225105501 -1247937000 -1368612464 1266612691 -1978965446 397380760 340007667 -340587319 -1442185591 -17720184 -497108684 2019793655 799848520 -1531656074 -2062084076 -1739360541 1140072088 -961416085 1753763359 2059711774 221192085 -1364383551 -405998926 282963752 1102056336 -1595115240 -345684718 2136433439 1832474296 77931565 1092730701 -1701260947 174449994 195030963 5013802 -1333167927 41938805 -510040850 -2013515110 -46387494 2007640931 1935827244 -1445160044 -1696141021 945319846 -41178989 233593922 1401768131 1907570118 -1765439315 -1590357423 -1266252533 1637763313 -1053627655 -1029044991 1158775087 -541019160 -251548115 1565483950 -2015808280 878865451 -224189264 -876507989 -395436683 1779252730 -227667454 1647526374 1289447711 -1708036222 2025820018 -684306043 -1449270269 -1093562656 364013895 1648709604 -493080211 1621228638 1489849163 1130501123 -733254270 1721084324 118388409 1090648459 690747584 -206852690 270401622 479869623 -1770829710 -850059410 2110469887 1631926454 2088553727 2059861506 -629989028 -1485201760 -503029526 -1961836001 -670363404 294939684 -931715258 1947640659 -2087067070 801368277 -956274991 105137360 12380800 -875466465 834617182 -881480013 -1089061214 2092383813 -1034239740 -1959692746 -2122797171 316610726 -1849402499 1055049520 -1250525866 -708679834 643279592 -207811471 -1161882232 -776257291 60750347 222906107 -186725821 -1310716631 1298898704 805295678 -1876340142 -909008036 1918985841 648223270 -1800411606 220477774 -1265836434 -480668642 60665106 -906156057 -1428571257 322629931 1972933364 -997447841 2076779919 -1167200042 20229915 -555824832 2124678679 1081676468 -1737392323 368597700 -1550427180 372747890 -1619199680 -1746000789 -421444059 -1413897480 686739307 -1574361434 581248845 2001011773 641125504 1158098480 20582003 752468425 -2009579407 1081693245 -823464583 1655594414 -1489535071 -191554485 1588930701 1961018156 865502933 -1435717795 1413505301 -1159956035 1245456631 909720643 -38174504 633050765 1669044479 -1547318057 -561665797 -734818559 2138176606 1784262521 1189897055 1320386452 -1382274164 -1125935149 -1691348962 -330990960 -651533470 1618805944 1034517182 -453605562 -395507228 -311082302 709682647 527017107 575427532 35944588 -567472982 -1331347582 1225790594 1319797027 -917276247 -1657398731 966246480 763634538 -678910413 1361420349 336193932 -2121768827 1235793288 -1145286012 -327288911 -1349507878 -123104624 1703518525 480260793 -616142501 1215848672 -1824428355 -1730692780 -1225955282 -324519174 1519440460 1127448997 1830269669 -1013455841 -1794422808 -411468708 1719970028 1955461334 1162051292 -2080661513 -1622192768 2020071057 -1745317960 410690391 1763195113 1934750088 -1467014478 -2113207954 -1355100836 -688258186 -49200612 1568800420 -1031441792 787185081 1338797621 -1490569881 -2109975914 -1814422621 -1093802669 1370473401 -1843791363 1342840265 -814927368 1079272807 -135281249 -1715253463 793598731 -660665630 24267573 414431009 637461343 1438515292 -1622432514 381540989 1281856675 673650276 -1529068898 -47352238 1723793387 -754360879 570157603 1112708419 -146367651 1679468204 747888253 -1464576346 -1274943055 686483599 -836490618 -1863105081 -379014840 680433646 2095504802 553847787 607973187 1872231014 908595876 -618202861 1217575639 1336892993 368476248 -1943780109 1642081789 1642214304 352667614 -1073452572 1035639539 -1796361281 -334812684 -1241331291 1508645894 1393115821 1358611329 1469490442 -618403791 2117269328 1796574965 -163722381 -1540285396 1397269506 -275556777 -1729834281 179157723 839829483 1580819737 -1328903742 -205865753 -1835926062 1121693618 -2066168316 2083686980 561458917 -1128521878 58341944 380815230 1595116474 -1722180215 759906829 -1844461446 1179390571 1688094004 -882390239 932443907 1765603728 -1919015856 -1385548331 608789060 1273521719 -399906845 -1984244671 -359681783 1043356390 1046891113 1736259003 -504299751 1363748951 617230185 93042744 -626976108 882865083 -1702252349 775954297 -790308338 -337248710 -1104047141 717183778 427950417 -2022505012 -504709568 -298048310 -1857621069 1568430659 419680970 -438725205 -986130391 30219747 -1969785720 348333492 1355336570 847677280 251210293 -261067343 -430233177 -1658852343 -201575991 1080254809 -805059955 -259000537 997181837 -446966921 83474357 -986570968 -1276600501 -431826492 -2139169664 -493994113 -995146708 226312078 -20421324 2025986178 -1585785212 1035793887 1758430387 -1214736000 922329572 1559861633 513675965 -1236998995 -1930198320 -638332730 -574860884 -2138525476 809442390 -531466881 813263372 -2066286230 -583243816 -11360018 1177780582 683801090 -589348131 1328650215 1880792903 -1674753372 1791723874 728008170 1136739330 -1096585372 -1444690541 -743400226 -1054350318 -861694363 -493139056 846572922 652869337 165387983 852160817 -1401647222 -215812183 -408419980 -250339633 693578026 812839617 -1555719104 -616140045 1420004264 -449942712 -2006576593 1625281373 -1834762103 1773600465 459199260 -1210590356 626137481 2047778252 -461820714 -1751973652 -1874426999 988560215 1111825877 -874972731 123303847 1327422526 -383834365 1845700494"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","dead?","difficulty","extra-lives","level","level-over?","lives","next-bonus-in","scared","score","tool","which-ghost"
"-10","10","-10","10","0","nobody","65","""NEITHER""","-1","false","0","0","1","false","3","0","0","0","""Eraser""","1"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-pos","eaten?","powerup?","value","countdown"
"0","45","101","-1","-3","""pacman""","""""","9.9","{breed pacmans}","false","1","1","""up""","[10 10]",,,,
"1","15","0","-5","1","""ghost""","""""","9.9","{breed ghosts}","false","1","1","""up""","[10 9]","false",,,
"2","26","0","-1","1","""ghost""","""""","9.9","{breed ghosts}","false","1","1","""up""","[10 8]","false",,,
"3","127","0","4","-3","""ghost""","""""","9.9","{breed ghosts}","false","1","1","""up""","[10 7]","false",,,
"4","85","0","5","-9","""ghost""","""""","9.9","{breed ghosts}","false","1","1","""up""","[10 6]","false",,,
"35","9.9","153","-9","-10","""circle""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"true",,
"36","9.9","316","-9","-9","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"37","9.9","89","-9","-8","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"38","9.9","91","-9","-7","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"39","9.9","343","-9","-6","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"40","9.9","80","-6","-10","""circle""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"true",,
"41","9.9","41","-6","-9","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"42","9.9","180","-6","-8","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"43","9.9","265","-6","-7","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"44","9.9","333","-6","-6","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"45","9.9","304","-3","-10","""circle""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"true",,
"46","9.9","160","-3","-9","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"47","9.9","220","-3","-8","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"48","9.9","23","-3","-7","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"49","9.9","117","-3","-6","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"50","9.9","60","0","-10","""circle""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"true",,
"51","9.9","67","0","-9","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"52","9.9","287","0","-8","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"53","9.9","206","0","-7","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"54","9.9","81","0","-6","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"55","9.9","133","3","-10","""circle""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"true",,
"56","9.9","117","3","-9","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"57","9.9","128","3","-8","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"58","9.9","20","3","-7","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"59","9.9","193","3","-6","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","pellet-grid?"
"-10","10","0","""""","9.9","false"
"-9","10","0","""""","9.9","false"
"-8","10","0","""""","9.9","false"
"-7","10","0","""""","9.9","false"
"-6","10","0","""""","9.9","false"
"-5","10","0","""""","9.9","false"
"-4","10","0","""""","9.9","false"
"-3","10","0","""""","9.9","false"
"-2","10","0","""""","9.9","false"
"-1","10","0","""""","9.9","false"
"0","10","0","""""","9.9","false"
"1","10","0","""""","9.9","false"
"2","10","0","""""","9.9","false"
"3","10","0","""""","9.9","false"
"4","10","0","""""","9.9","false"
"5","10","0","""""","9.9","false"
"6","10","0","""""","9.9","false"
"7","10","0","""""","9.9","false"
"8","10","0","""""","9.9","false"
"9","10","0","""""","9.9","false"
"10","10","0","""""","9.9","false"
"-10","9","0","""""","9.9","false"
"-9","9","0","""""","9.9","false"
"-8","9","0","""""","9.9","false"
"-7","9","0","""""","9.9","false"
"-6","9","0","""""","9.9","false"
"-5","9","0","""""","9.9","false"
"-4","9","0","""""","9.9","false"
"-3","9","0","""""","9.9","false"
"-2","9","0","""""","9.9","false"
"-1","9","0","""""","9.9","false"
"0","9","0","""""","9.9","false"
"1","9","0","""""","9.9","false"
"2","9","0","""""","9.9","false"
"3","9","0","""""","9.9","false"
"4","9","0","""""","9.9","false"
"5","9","0","""""","9.9","false"
"6","9","0","""""","9.9","false"
"7","9","0","""""","9.9","false"
"8","9","0","""""","9.9","false"
"9","9","0","""""","9.9","false"
"10","9","0","""""","9.9","false"
"-10","8","0","""""","9.9","false"
"-9","8","0","""""","9.9","false"
"-8","8","0","""""","9.9","false"
"-7","8","0","""""","9.9","false"
"-6","8","0","""""","9.9","false"
"-5","8","0","""""","9.9","false"
"-4","8","0","""""","9.9","false"
"-3","8","0","""""","9.9","false"
"-2","8","0","""""","9.9","false"
"-1","8","0","""""","9.9","false"
"0","8","0","""""","9.9","false"
"1","8","0","""""","9.9","false"
"2","8","0","""""","9.9","false"
"3","8","0","""""","9.9","false"
"4","8","0","""""","9.9","false"
"5","8","0","""""","9.9","false"
"6","8","0","""""","9.9","false"
"7","8","0","""""","9.9","false"
"8","8","0","""""","9.9","false"
"9","8","0","""""","9.9","false"
"10","8","0","""""","9.9","false"
"-10","7","5","""""","9.9","false"
"-9","7","0","""""","9.9","false"
"-8","7","0","""""","9.9","false"
"-7","7","0","""""","9.9","false"
"-6","7","5","""""","9.9","false"
"-5","7","0","""""","9.9","false"
"-4","7","0","""""","9.9","false"
"-3","7","0","""""","9.9","false"
"-2","7","5","""""","9.9","false"
"-1","7","0","""""","9.9","false"
"0","7","0","""""","9.9","false"
"1","7","0","""""","9.9","false"
"2","7","5","""""","9.9","false"
"3","7","0","""""","9.9","false"
"4","7","0","""""","9.9","false"
"5","7","0","""""","9.9","false"
"6","7","5","""""","9.9","false"
"7","7","0","""""","9.9","false"
"8","7","0","""""","9.9","false"
"9","7","0","""""","9.9","false"
"10","7","0","""""","9.9","false"
"-10","6","5","""""","9.9","false"
"-9","6","0","""""","9.9","false"
"-8","6","0","""""","9.9","false"
"-7","6","0","""""","9.9","false"
"-6","6","5","""""","9.9","false"
"-5","6","0","""""","9.9","false"
"-4","6","0","""""","9.9","false"
"-3","6","0","""""","9.9","false"
"-2","6","5","""""","9.9","false"
"-1","6","0","""""","9.9","false"
"0","6","0","""""","9.9","false"
"1","6","0","""""","9.9","false"
"2","6","5","""""","9.9","false"
"3","6","0","""""","9.9","false"
"4","6","0","""""","9.9","false"
"5","6","0","""""","9.9","false"
"6","6","5","""""","9.9","false"
"7","6","0","""""","9.9","false"
"8","6","0","""""","9.9","false"
"9","6","0","""""","9.9","false"
"10","6","0","""""","9.9","false"
"-10","5","5","""""","9.9","false"
"-9","5","0","""""","9.9","false"
"-8","5","0","""""","9.9","false"
"-7","5","0","""""","9.9","false"
"-6","5","5","""""","9.9","false"
"-5","5","0","""""","9.9","false"
"-4","5","0","""""","9.9","false"
"-3","5","0","""""","9.9","false"
"-2","5","5","""""","9.9","false"
"-1","5","0","""""","9.9","false"
"0","5","0","""""","9.9","false"
"1","5","0","""""","9.9","false"
"2","5","5","""""","9.9","false"
"3","5","0","""""","9.9","false"
"4","5","0","""""","9.9","false"
"5","5","0","""""","9.9","false"
"6","5","5","""""","9.9","false"
"7","5","0","""""","9.9","false"
"8","5","0","""""","9.9","false"
"9","5","0","""""","9.9","false"
"10","5","0","""""","9.9","false"
"-10","4","5","""""","9.9","false"
"-9","4","0","""""","9.9","false"
"-8","4","0","""""","9.9","false"
"-7","4","0","""""","9.9","false"
"-6","4","5","""""","9.9","false"
"-5","4","0","""""","9.9","false"
"-4","4","0","""""","9.9","false"
"-3","4","0","""""","9.9","false"
"-2","4","5","""""","9.9","false"
"-1","4","0","""""","9.9","false"
"0","4","0","""""","9.9","false"
"1","4","0","""""","9.9","false"
"2","4","5","""""","9.9","false"
"3","4","0","""""","9.9","false"
"4","4","0","""""","9.9","false"
"5","4","0","""""","9.9","false"
"6","4","5","""""","9.9","false"
"7","4","0","""""","9.9","false"
"8","4","0","""""","9.9","false"
"9","4","0","""""","9.9","false"
"10","4","0","""""","9.9","false"
"-10","3","0","""""","9.9","false"
"-9","3","0","""""","9.9","false"
"-8","3","0","""""","9.9","false"
"-7","3","0","""""","9.9","false"
"-6","3","0","""""","9.9","false"
"-5","3","0","""""","9.9","false"
"-4","3","0","""""","9.9","false"
"-3","3","0","""""","9.9","false"
"-2","3","0","""""","9.9","false"
"-1","3","0","""""","9.9","false"
"0","3","0","""""","9.9","false"
"1","3","0","""""","9.9","false"
"2","3","0","""""","9.9","false"
"3","3","0","""""","9.9","false"
"4","3","0","""""","9.9","false"
"5","3","0","""""","9.9","false"
"6","3","0","""""","9.9","false"
"7","3","0","""""","9.9","false"
"8","3","0","""""","9.9","false"
"9","3","0","""""","9.9","false"
"10","3","0","""""","9.9","false"
"-10","2","0","""""","9.9","false"
"-9","2","0","""""","9.9","false"
"-8","2","0","""""","9.9","false"
"-7","2","0","""""","9.9","false"
"-6","2","0","""""","9.9","false"
"-5","2","0","""""","9.9","false"
"-4","2","0","""""","9.9","false"
"-3","2","0","""""","9.9","false"
"-2","2","0","""""","9.9","false"
"-1","2","0","""""","9.9","false"
"0","2","0","""""","9.9","false"
"1","2","0","""""","9.9","false"
"2","2","0","""""","9.9","false"
"3","2","0","""""","9.9","false"
"4","2","0","""""","9.9","false"
"5","2","0","""""","9.9","false"
"6","2","0","""""","9.9","false"
"7","2","0","""""","9.9","false"
"8","2","0","""""","9.9","false"
"9","2","0","""""","9.9","false"
"10","2","0","""""","9.9","false"
"-10","1","0","""""","9.9","false"
"-9","1","0","""""","9.9","false"
"-8","1","0","""""","9.9","false"
"-7","1","0","""""","9.9","false"
"-6","1","0","""""","9.9","false"
"-5","1","0","""""","9.9","false"
"-4","1","0","""""","9.9","false"
"-3","1","0","""""","9.9","false"
"-2","1","0","""""","9.9","false"
"-1","1","0","""""","9.9","false"
"0","1","0","""""","9.9","false"
"1","1","0","""""","9.9","false"
"2","1","0","""""","9.9","false"
"3","1","0","""""","9.9","false"
"4","1","0","""""","9.9","false"
"5","1","0","""""","9.9","false"
"6","1","0","""""","9.9","false"
"7","1","0","""""","9.9","false"
"8","1","0","""""","9.9","false"
"9","1","0","""""","9.9","false"
"10","1","0","""""","9.9","false"
"-10","0","5","""""","9.9","false"
"-9","0","0","""""","9.9","false"
"-8","0","0","""""","9.9","false"
"-7","0","0","""""","9.9","false"
"-6","0","5","""""","9.9","false"
"-5","0","0","""""","9.9","false"
"-4","0","0","""""","9.9","false"
"-3","0","0","""""","9.9","false"
"-2","0","5","""""","9.9","false"
"-1","0","0","""""","9.9","false"
"0","0","0","""""","9.9","false"
"1","0","0","""""","9.9","false"
"2","0","5","""""","9.9","false"
"3","0","0","""""","9.9","false"
"4","0","0","""""","9.9","false"
"5","0","0","""""","9.9","false"
"6","0","5","""""","9.9","false"
"7","0","0","""""","9.9","false"
"8","0","0","""""","9.9","false"
"9","0","0","""""","9.9","false"
"10","0","0","""""","9.9","false"
"-10","-1","5","""""","9.9","false"
"-9","-1","0","""""","9.9","false"
"-8","-1","0","""""","9.9","false"
"-7","-1","0","""""","9.9","false"
"-6","-1","5","""""","9.9","false"
"-5","-1","0","""""","9.9","false"
"-4","-1","0","""""","9.9","false"
"-3","-1","0","""""","9.9","false"
"-2","-1","5","""""","9.9","false"
"-1","-1","0","""""","9.9","false"
"0","-1","0","""""","9.9","false"
"1","-1","0","""""","9.9","false"
"2","-1","5","""""","9.9","false"
"3","-1","0","""""","9.9","false"
"4","-1","0","""""","9.9","false"
"5","-1","0","""""","9.9","false"
"6","-1","5","""""","9.9","false"
"7","-1","0","""""","9.9","false"
"8","-1","0","""""","9.9","false"
"9","-1","0","""""","9.9","false"
"10","-1","0","""""","9.9","false"
"-10","-2","5","""""","9.9","false"
"-9","-2","0","""""","9.9","false"
"-8","-2","0","""""","9.9","false"
"-7","-2","0","""""","9.9","false"
"-6","-2","5","""""","9.9","false"
"-5","-2","0","""""","9.9","false"
"-4","-2","0","""""","9.9","false"
"-3","-2","0","""""","9.9","false"
"-2","-2","5","""""","9.9","false"
"-1","-2","0","""""","9.9","false"
"0","-2","0","""""","9.9","false"
"1","-2","0","""""","9.9","false"
"2","-2","5","""""","9.9","false"
"3","-2","0","""""","9.9","false"
"4","-2","0","""""","9.9","false"
"5","-2","0","""""","9.9","false"
"6","-2","5","""""","9.9","false"
"7","-2","0","""""","9.9","false"
"8","-2","0","""""","9.9","false"
"9","-2","0","""""","9.9","false"
"10","-2","0","""""","9.9","false"
"-10","-3","5","""""","9.9","false"
"-9","-3","0","""""","9.9","false"
"-8","-3","0","""""","9.9","false"
"-7","-3","0","""""","9.9","false"
"-6","-3","5","""""","9.9","false"
"-5","-3","0","""""","9.9","false"
"-4","-3","0","""""","9.9","false"
"-3","-3","0","""""","9.9","false"
"-2","-3","5","""""","9.9","false"
"-1","-3","0","""""","9.9","false"
"0","-3","0","""""","9.9","false"
"1","-3","0","""""","9.9","false"
"2","-3","5","""""","9.9","false"
"3","-3","0","""""","9.9","false"
"4","-3","0","""""","9.9","false"
"5","-3","0","""""","9.9","false"
"6","-3","5","""""","9.9","false"
